@relation 'APFNBTraining-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16'

@attribute E30 numeric
@attribute E60 numeric
@attribute E90 numeric
@attribute E+90 numeric
@attribute MoraMaxima numeric
@attribute ESTRATO {1,2,3,4,5,6}
@attribute DeudaCorrienteNoVencida numeric
@attribute DeudaCorrienteVencida numeric
@attribute SaldoDiferido numeric
@attribute CantHistoriaRefi numeric
@attribute CantRefiUltimoAño numeric
@attribute Vetado {0,1}
@attribute Refinanciado {0,1}
@attribute NumeroSuspensiones numeric
@attribute NumeroReconexiones numeric
@attribute 90 {0,1}

@data
12,0,0,0,8,2,0,104867,1786861,0,0,0,0,0,0,0
1,0,0,0,18,3,95635,96218,2328512,0,0,0,0,0,0,0
9,0,0,0,9,1,0,139955,1001946,0,0,0,0,0,0,0
12,1,0,0,39,2,0,82521,1597403,0,0,0,0,0,0,0
13,0,0,0,30,3,50241,50139,315235,0,0,0,0,0,0,0
2,0,0,0,25,3,59468,59682,939147,0,0,0,0,0,0,0
3,0,0,0,15,3,146510,146030,805544,0,0,0,0,0,0,0
2,0,0,0,11,1,0,22671,721933,0,0,0,0,0,0,0
8,0,0,0,8,1,0,110051,2285953,0,0,0,0,0,0,0
1,0,0,0,19,1,37642,37774,875828,0,0,0,0,0,0,0
9,4,0,0,40,2,0,140501,955241,0,0,0,0,0,0,0
1,0,0,0,5,1,0,79270,2541810,0,0,0,0,0,0,0
12,1,0,0,39,2,0,50847,0,0,0,0,0,0,0,0
12,0,0,0,22,2,214382,215171,524820,0,0,0,0,0,0,0
3,0,0,0,5,1,0,49146,870881,0,0,0,0,0,0,0
4,3,0,0,41,3,0,58274,2564770,0,0,0,0,0,0,0
1,0,0,0,13,2,0,19599,74065,0,0,0,0,0,0,0
13,0,0,0,14,1,0,44134,514844,0,0,0,0,0,0,0
7,1,0,0,46,2,0,147510,2017402,0,0,0,0,0,0,0
3,0,0,0,11,1,0,82654,2007300,0,0,0,0,0,0,0
12,1,0,0,57,2,96055,94387,90087,0,0,0,0,0,0,0
13,0,0,0,10,1,0,73275,1073939,0,0,0,0,0,0,0
8,0,0,0,18,2,0,100301,2434060,0,0,0,0,0,0,0
7,0,0,0,8,1,0,131544,1060156,0,0,0,0,0,0,0
2,0,0,0,18,2,146183,144450,2279499,0,0,0,0,0,0,0
9,1,0,0,48,2,0,25430,249249,1,0,0,1,0,0,0
13,0,0,0,17,3,0,157674,2367163,0,0,0,0,0,0,0
6,0,0,0,22,1,154027,153953,3821018,0,0,0,0,0,0,0
9,1,0,0,51,1,130704,130684,1011368,0,0,0,0,0,0,0
10,2,0,0,51,1,40923,40785,882356,1,0,0,1,0,0,0
13,0,0,0,22,1,126361,126251,1686714,0,0,0,0,0,0,0
3,0,0,0,29,2,116722,116553,2474701,0,0,0,0,0,0,0
7,1,0,0,35,1,0,40584,505797,0,0,0,0,0,0,0
12,1,0,0,35,1,0,197960,1942021,0,0,0,0,0,0,0
2,0,0,0,3,2,0,123240,1888347,0,0,0,0,0,0,0
1,0,0,0,13,2,144236,143145,410347,0,0,0,0,0,0,0
9,0,0,0,12,1,0,66812,830793,0,0,0,0,0,0,0
5,0,0,0,14,2,0,99574,949107,0,0,0,0,0,0,0
6,2,1,0,69,2,0,11681,413540,2,1,0,1,0,0,0
10,2,1,0,73,1,0,41940,459494,0,0,0,0,0,0,0
13,0,0,0,10,1,0,29681,507280,0,0,0,0,0,0,0
5,8,0,0,39,1,0,51770,636052,0,0,0,0,0,0,0
5,0,0,0,9,1,0,12308,78786,0,0,0,0,0,0,0
9,0,0,0,18,3,0,389407,2645123,0,0,0,0,0,0,0
4,0,0,0,16,1,0,82779,1700334,0,0,0,0,0,0,0
5,0,0,0,7,1,0,23871,23242,0,0,0,0,0,0,0
1,12,0,0,41,2,0,217649,3539940,0,0,0,0,0,0,0
6,0,0,0,20,1,79060,78944,1684001,0,0,0,0,0,0,0
7,2,1,0,69,2,0,46257,629321,0,0,0,0,0,0,0
1,0,0,0,25,3,15727,15766,87473,0,0,0,0,0,0,0
12,1,0,0,48,2,99110,99147,2007850,0,0,0,0,0,0,0
13,0,0,0,21,3,125175,125046,770304,0,0,0,0,0,0,0
12,0,0,0,10,1,0,74222,140458,0,0,0,0,0,0,0
3,0,0,0,27,1,66723,297596,861380,0,0,0,0,0,0,0
8,1,0,0,43,1,0,29214,836471,0,0,0,0,0,0,0
2,0,0,0,30,2,129852,129228,2763636,0,0,0,0,0,0,0
4,8,0,0,40,1,0,108889,1251280,0,0,0,0,0,0,0
12,0,0,0,11,2,0,112531,1243447,0,0,0,0,0,0,0
1,0,0,0,30,1,102456,101969,2390433,0,0,0,0,0,0,0
5,0,0,0,20,2,105878,105019,839060,0,0,0,0,0,0,0
3,0,0,0,16,1,76199,75643,896774,0,0,0,0,0,0,0
6,0,0,0,17,1,0,135386,2242955,0,0,0,0,0,0,0
10,0,0,0,8,1,0,55950,209821,0,0,0,0,0,0,0
3,0,0,0,25,1,87306,86706,1817197,0,0,0,0,0,0,0
12,0,0,0,13,2,0,79852,1157178,0,0,0,0,0,0,0
3,0,0,0,8,1,0,97986,2248629,0,0,0,0,0,0,0
1,0,0,0,19,2,114936,114347,830985,0,0,0,0,0,0,0
13,0,0,0,21,2,86213,86032,2509317,2,0,0,1,0,0,0
13,0,0,0,8,1,0,84725,2017520,0,0,0,0,0,0,0
2,0,0,0,17,5,0,3770,4329237,0,0,0,0,0,0,0
4,0,0,0,14,3,0,496973,1629989,0,0,0,0,0,0,0
9,1,0,0,44,1,0,103640,2344287,0,0,0,0,0,0,0
1,0,0,0,10,2,0,42412,1338254,0,0,0,0,0,0,0
10,1,0,0,40,2,0,52045,50205,0,0,0,0,0,0,0
3,0,0,0,26,1,55678,55346,106669,0,0,0,0,0,0,0
13,0,0,0,14,1,0,75476,715990,0,0,0,0,0,0,0
2,0,0,0,9,2,0,53369,199604,0,0,0,0,0,0,0
7,2,0,0,34,1,0,156969,585182,0,0,0,0,0,0,0
10,1,0,0,50,1,151343,151922,1309549,0,0,0,0,0,0,0
9,0,0,0,20,1,0,111302,610399,0,0,0,0,0,0,0
13,0,0,0,13,1,0,124634,2116567,1,0,0,0,0,0,0
2,0,0,0,10,1,0,50902,803081,0,0,0,0,0,0,0
3,0,0,0,20,1,93410,93189,1953732,0,0,0,0,0,0,0
4,0,0,0,20,1,38440,38440,362183,0,0,0,0,0,0,0
1,0,0,0,2,1,0,150502,2121618,0,0,0,0,0,0,0
12,0,0,0,10,1,0,40573,39559,0,0,0,0,0,0,0
1,0,0,0,8,1,0,140704,2457651,0,0,0,0,0,0,0
8,5,0,0,39,2,0,111021,1378649,0,0,0,0,0,0,0
9,3,0,0,36,2,0,73436,724292,0,0,0,0,0,0,0
13,0,0,0,19,2,78414,78280,148239,0,0,0,0,0,0,0
8,4,0,0,40,1,0,103158,1327000,0,0,0,0,0,0,0
12,0,0,0,26,2,77445,152012,2170291,0,0,0,0,0,0,0
7,1,1,1,104,2,0,53505,297215,1,1,0,1,0,0,0
4,0,0,0,16,2,0,117246,2614469,0,0,0,0,0,0,0
13,0,0,0,8,1,0,39239,571262,0,0,0,0,0,0,0
12,0,0,0,8,1,0,183759,2026918,0,0,0,0,0,0,0
6,3,1,0,69,1,0,123478,665477,0,0,0,0,0,0,0
11,1,0,0,45,2,0,145693,2405490,0,0,0,0,0,0,0
1,0,0,0,16,3,0,189557,2788673,0,0,0,0,0,0,0
6,7,0,0,51,2,99105,99197,1273458,1,0,0,0,0,0,0
4,0,0,0,29,2,164986,164583,2356691,0,0,0,0,0,0,0
4,0,0,0,9,1,0,2057,0,0,0,0,0,0,0,0
2,0,0,0,26,1,90968,90625,2596306,0,0,0,0,0,0,0
2,0,0,0,20,2,212899,215644,3079422,0,0,0,0,0,0,0
6,0,0,0,21,1,78522,78699,1336014,0,0,0,0,0,0,0
5,0,0,0,20,1,71966,71966,267544,0,0,0,0,0,0,0
5,0,0,0,19,3,120520,120827,2801419,0,0,0,0,0,0,0
3,0,0,0,3,1,0,43278,1064164,0,0,0,0,0,0,0
6,0,0,0,21,3,0,9308,0,0,0,0,0,0,0,0
12,0,0,0,9,1,0,51065,0,0,0,0,0,0,0,0
11,0,0,0,24,1,81704,81672,1579759,0,0,0,0,0,0,0
7,5,1,0,66,1,0,145656,2429609,0,0,0,0,0,0,0
3,0,0,0,10,2,0,189238,1106128,0,0,0,0,0,0,0
5,0,0,0,19,3,215415,216390,996284,0,0,0,0,0,0,0
4,0,0,0,20,2,91509,91690,257229,0,0,0,0,0,0,0
6,0,0,0,20,3,65878,65871,302911,0,0,0,0,0,0,0
12,0,0,0,17,1,0,69031,314815,0,0,0,0,0,0,0
8,0,0,0,8,1,0,98263,2946269,0,0,0,0,0,0,0
2,0,0,0,15,1,0,113531,1929612,0,0,0,0,0,0,0
6,0,0,0,17,2,47464,47436,489031,0,0,0,0,0,0,0
4,0,0,0,12,2,0,50861,835181,0,0,0,0,0,0,0
5,0,0,0,8,1,0,102849,1491063,0,0,0,0,0,0,0
13,0,0,0,19,2,51380,51203,364548,0,0,0,0,0,0,0
11,0,0,0,21,3,71433,71378,1033915,0,0,0,0,0,0,0
5,1,0,0,50,1,53354,53213,1433959,2,0,0,1,0,0,0
6,3,0,0,38,2,0,87998,633354,0,0,0,0,0,0,0
10,0,0,0,19,3,0,170178,343615,0,0,0,0,0,0,0
11,2,0,0,41,3,0,98925,871592,0,0,0,0,0,0,0
8,0,0,0,7,1,0,59687,1574892,0,0,0,0,0,0,0
6,0,0,0,13,2,0,88563,2742728,0,0,0,0,0,0,0
12,0,0,0,22,1,70358,70322,1176812,0,0,0,0,0,0,0
13,0,0,0,22,1,84449,84101,160599,0,0,0,0,0,0,0
6,0,0,0,12,1,0,4157,3062938,0,0,0,0,0,0,0
13,0,0,0,7,2,0,38003,796922,0,0,0,0,0,0,0
4,0,0,0,5,1,0,197010,1095843,0,0,0,0,0,0,0
8,1,0,0,55,1,63233,63098,688201,0,0,0,0,0,0,0
7,0,0,0,10,1,0,72122,396220,0,0,0,0,0,0,0
13,0,0,0,7,2,0,88688,1450233,1,0,0,1,0,0,0
6,1,0,0,43,3,0,96719,563574,0,0,0,0,0,0,0
1,0,0,0,18,2,247588,312029,1380975,0,0,0,0,0,0,0
9,0,0,0,21,1,69788,69510,1367533,0,0,0,0,0,0,0
13,0,0,0,22,1,74258,74298,402442,0,0,0,0,0,0,0
9,0,0,0,26,2,58777,58323,659589,1,0,0,1,0,0,0
11,0,0,0,17,2,0,234732,2513679,0,0,0,0,0,0,0
5,0,0,0,19,2,137776,138557,2248632,0,0,0,0,0,0,0
5,0,0,0,20,2,129004,128814,699726,0,0,0,0,0,0,0
6,0,0,0,23,3,81206,81073,1227293,0,0,0,0,0,0,0
8,0,0,0,14,2,0,20663,272824,0,0,0,0,0,0,0
5,0,0,0,21,2,289583,288912,659383,0,0,0,0,0,0,0
3,0,0,0,15,2,0,76706,1062310,0,0,0,0,0,0,0
1,0,0,0,4,1,0,97837,2130496,0,0,0,0,0,0,0
5,2,2,0,79,2,0,54885,1886232,2,2,1,1,0,0,0
6,0,0,0,15,3,0,177075,4550007,0,0,0,0,0,0,0
12,0,0,0,7,1,0,49552,1157252,0,0,0,0,0,0,0
7,0,0,0,8,1,0,105170,2709130,0,0,0,0,0,0,0
10,3,0,0,38,1,0,13504,96672,0,0,0,0,0,0,0
10,0,0,0,29,1,88812,88834,482791,0,0,0,0,0,0,0
5,0,0,0,18,2,244547,244363,4039556,0,0,0,0,0,0,0
11,0,0,0,9,1,0,105865,998391,0,0,0,0,0,0,0
12,0,0,0,29,2,279144,324778,898194,0,0,0,0,0,0,0
10,0,0,0,6,1,0,110880,1113642,0,0,0,0,0,0,0
1,0,0,0,5,1,0,205757,2846043,0,0,0,0,0,0,0
13,0,0,0,24,1,87481,87405,1706975,0,0,0,0,0,0,0
2,0,0,0,20,1,130946,130566,2060679,0,0,0,0,0,0,0
10,2,0,0,39,1,0,95944,2330623,0,0,0,0,0,0,0
8,0,0,0,13,2,0,62769,1100532,0,0,0,0,0,0,0
13,0,0,0,10,1,0,18655,18117,0,0,0,0,0,0,0
4,0,0,0,6,3,0,235799,3598843,0,0,0,0,0,0,0
1,0,0,0,19,1,160913,160680,2029752,0,0,0,0,0,0,0
7,0,0,0,13,2,0,70374,134972,0,0,0,0,0,0,0
5,5,3,0,71,1,0,48618,500539,0,0,0,0,0,0,0
13,0,0,0,11,2,0,134459,1919528,0,0,0,0,0,0,0
13,0,0,0,22,2,167151,166865,1631960,0,0,0,0,0,0,0
4,0,0,0,29,2,180119,181244,4394448,0,0,0,0,0,0,0
9,0,0,0,20,2,135433,135112,0,0,0,0,0,0,0,0
5,0,0,0,15,1,0,526624,2924218,0,0,0,0,0,0,0
10,0,0,0,29,3,171031,221998,2538456,0,0,0,0,0,0,0
5,8,0,0,48,2,0,89397,1718312,0,0,0,0,0,0,0
1,0,0,0,19,2,30577,30349,337694,0,0,0,0,0,0,0
11,0,0,0,13,2,0,111558,432833,0,0,0,0,0,0,0
8,1,0,0,35,1,0,137550,1780437,0,0,0,0,0,0,0
3,0,0,0,21,1,67586,67002,0,0,0,0,0,0,0,0
7,3,1,0,78,1,41060,40786,152555,0,0,0,0,0,0,0
6,1,0,0,58,1,37824,37726,964390,2,0,0,1,0,0,0
8,0,0,0,22,1,173681,174452,646627,0,0,0,0,0,0,0
1,0,0,0,4,1,0,119340,947370,0,0,0,0,0,0,0
12,1,0,0,45,2,0,79989,1477074,0,0,0,0,0,0,0
7,0,0,0,14,1,0,19056,167599,0,0,0,0,0,0,0
1,0,0,0,23,3,162771,162527,2661160,0,0,0,0,0,0,0
7,0,0,0,25,3,43660,2166,3667893,0,0,0,0,0,0,0
2,0,0,0,30,1,109784,109362,106038,0,0,0,0,0,0,0
1,0,0,0,2,1,0,87298,2007082,0,0,0,0,0,0,0
7,0,0,0,19,2,0,143407,947646,0,0,0,0,0,0,0
13,0,0,0,14,1,0,280264,1388726,0,0,0,0,0,0,0
8,0,0,0,19,2,235713,231788,1193807,0,0,0,0,0,0,0
5,3,2,0,85,1,53849,54095,1223939,4,2,1,1,0,0,0
5,2,0,0,43,2,0,144421,2761401,0,0,0,0,0,0,0
7,2,0,0,41,2,0,15273,290278,1,0,0,1,0,0,0
1,0,0,0,16,2,0,48425,543008,0,0,0,0,0,0,0
11,1,0,0,51,1,100020,99965,2672992,0,0,0,0,0,0,0
12,0,0,0,22,1,80186,80361,632565,0,0,0,0,0,0,0
1,0,0,0,19,2,12185,12175,56923,0,0,0,0,0,0,0
4,2,2,1,105,1,74314,74185,858561,4,2,1,1,0,0,0
5,0,0,0,9,2,0,102894,2004629,0,0,0,0,0,0,0
11,0,0,0,30,3,66575,66661,1042681,0,0,0,0,0,0,0
7,0,0,0,20,2,187676,187210,693126,0,0,0,0,0,0,0
2,0,0,0,10,3,0,102092,1674974,0,0,0,0,0,0,0
10,0,0,0,13,1,0,140109,1839578,0,0,0,0,0,0,0
4,0,0,0,20,2,153733,154836,1464452,0,0,0,0,0,0,0
9,2,0,0,31,1,11278,11242,176617,0,0,0,0,0,0,0
7,0,0,0,17,1,0,89608,1673350,0,0,0,0,0,0,0
5,5,2,0,75,2,0,44248,687761,1,0,0,1,0,0,0
7,6,0,0,40,1,0,30572,439096,0,0,0,0,0,0,0
3,0,0,0,5,1,0,95523,2045050,0,0,0,0,0,0,0
13,0,0,0,8,1,0,97332,1350900,0,0,0,0,0,0,0
7,4,0,0,40,1,0,67524,484784,0,0,0,0,0,0,0
10,0,0,0,13,2,0,123587,2663919,0,0,0,0,0,0,0
13,0,0,0,14,1,0,284277,5566574,0,0,0,0,0,0,0
13,0,0,0,6,2,0,264922,509568,0,0,0,0,0,0,0
1,0,0,0,17,1,0,391224,0,0,0,0,0,0,0,0
5,1,0,0,50,1,147431,146719,1733378,0,0,0,0,0,0,0
7,0,0,0,15,3,0,156171,1837462,0,0,0,0,0,0,0
7,0,0,0,22,1,80665,80883,800367,0,0,0,0,0,0,0
8,0,0,0,26,1,84585,130401,1959562,0,0,0,0,0,0,0
8,0,0,0,25,1,88331,89011,561720,0,0,0,0,0,0,0
8,0,0,0,17,1,0,230910,3033187,0,0,0,0,0,0,0
12,0,0,0,13,1,0,65389,1549468,0,0,0,0,0,0,0
10,1,0,0,39,2,0,56912,1530336,0,0,0,0,0,0,0
6,0,0,0,12,1,0,61280,624998,0,0,0,0,0,0,0
3,0,0,0,8,1,0,123402,2907669,0,0,0,0,0,0,0
13,0,0,0,11,2,0,143419,3481064,0,0,0,0,0,0,0
1,0,0,0,30,1,205317,147217,3111135,0,0,0,0,0,0,0
12,0,0,0,22,2,109390,44347,1959980,0,0,0,0,0,0,0
7,0,0,0,29,3,119556,118674,1740242,0,0,0,0,0,0,0
8,0,0,0,15,3,0,115063,1595379,0,0,0,0,0,0,0
13,0,0,0,8,1,0,101219,558649,0,0,0,0,0,0,0
7,0,0,0,19,2,0,23203,394337,0,0,0,0,0,0,0
4,1,0,0,48,2,126899,126396,1403622,0,0,0,0,0,0,0
12,1,0,0,41,2,0,391344,2649712,0,0,0,0,0,0,0
11,1,0,0,37,1,0,112843,2057136,0,0,0,0,0,0,0
10,1,0,0,47,3,0,61478,58671,0,0,0,0,0,0,0
13,0,0,0,22,1,66454,66336,1710533,0,0,0,0,0,0,0
3,0,0,0,13,2,0,171887,2299660,0,0,0,0,0,0,0
2,0,0,0,6,1,0,85432,1353105,0,0,0,0,0,0,0
2,0,0,0,13,2,0,110496,1823543,0,0,0,0,0,0,0
8,0,0,0,14,1,0,55767,489251,0,0,0,0,0,0,0
2,0,0,0,10,3,0,172500,2500732,0,0,0,0,0,0,0
4,0,0,0,22,2,59436,59348,207993,0,0,0,0,0,0,0
13,0,0,0,26,1,61457,61148,58810,0,0,0,0,0,0,0
11,0,0,0,12,1,0,182496,1437349,0,0,0,0,0,0,0
10,0,0,0,6,2,0,101418,344533,0,0,0,0,0,0,0
7,1,0,0,36,1,0,301918,5404169,0,0,0,0,0,0,0
9,2,0,0,59,1,91714,92320,865473,0,0,0,0,0,0,0
6,0,0,0,13,1,0,157116,3195752,0,0,0,0,0,0,0
10,1,1,0,75,3,0,112336,2064898,1,1,0,1,0,0,0
6,7,0,0,39,1,0,42346,80025,0,0,0,0,0,0,0
10,0,0,0,26,1,67762,66935,128313,0,0,0,0,0,0,0
8,1,0,0,48,1,41870,41768,659204,0,0,0,0,0,0,0
11,0,0,0,22,2,108434,108233,1132766,0,0,0,0,0,0,0
8,0,0,0,27,1,38537,38294,956486,1,0,0,1,0,0,0
1,0,0,0,17,3,0,81012,2586534,0,0,0,0,0,0,0
13,0,0,0,28,2,95194,95295,1863232,0,0,0,0,0,0,0
1,0,0,0,15,1,0,88107,1807012,0,0,0,0,0,0,0
8,0,0,0,19,3,325438,323526,1123659,0,0,0,0,0,0,0
4,0,0,0,12,1,0,40946,225922,0,0,0,0,0,0,0
5,0,0,0,15,2,81211,81224,2419330,0,0,0,0,0,0,0
7,0,0,0,27,1,147221,146578,1558851,0,0,0,0,0,0,0
6,3,1,0,77,1,0,216821,410920,0,0,0,0,0,0,0
7,4,1,0,71,1,0,47394,605397,1,0,0,1,0,0,0
6,0,0,0,12,1,0,65927,673389,0,0,0,0,0,0,0
13,0,0,0,13,1,0,223245,4004455,0,0,0,0,0,0,0
6,3,0,0,39,1,0,51631,894327,0,0,0,0,0,0,0
2,0,0,0,9,2,0,144126,2453161,0,0,0,0,0,0,0
5,1,0,0,42,2,0,103178,1696399,0,0,0,0,0,0,0
8,0,0,0,20,2,120217,119437,1857419,0,0,0,0,0,0,0
5,3,0,0,56,1,84777,85150,1628717,0,0,0,0,0,0,0
9,0,0,0,9,1,0,72543,1189881,0,0,0,0,0,0,0
13,0,0,0,8,1,0,77718,1130331,0,0,0,0,0,0,0
2,0,0,0,3,1,0,151270,2952417,0,0,0,0,0,0,0
9,0,0,0,12,1,0,100036,2038526,0,0,0,0,0,0,0
13,0,0,0,22,1,133023,133083,2371165,0,0,0,0,0,0,0
8,0,0,0,24,1,53157,53105,994143,0,0,0,0,0,0,0
8,4,0,0,40,1,0,54043,0,0,0,0,0,0,0,0
7,0,0,0,9,1,0,82531,2515093,0,0,0,0,0,0,0
5,1,0,0,37,2,0,75207,2167211,0,0,0,0,0,0,0
5,1,0,0,40,2,0,174110,2354508,0,0,0,0,0,0,0
4,3,0,0,36,1,0,128585,2540489,0,0,0,0,0,0,0
6,0,0,0,10,2,0,144843,2561611,0,0,0,0,0,0,0
9,0,0,0,26,4,108116,106972,589493,0,0,0,0,0,0,0
1,0,0,0,23,2,90857,90706,2499338,0,0,0,0,0,0,0
3,1,0,0,52,3,103751,104253,563771,0,0,0,0,0,0,0
1,0,0,0,10,3,0,109762,1051156,0,0,0,0,0,0,0
4,0,0,0,7,1,0,202038,2085000,0,0,0,0,0,0,0
1,0,0,0,16,2,0,130711,1447789,0,0,0,0,0,0,0
11,0,0,0,29,2,125107,125055,1088396,0,0,0,0,0,0,0
8,0,0,0,13,2,0,191974,1386266,0,0,0,0,0,0,0
10,1,0,0,36,1,0,43112,1048228,0,0,0,0,0,0,0
10,1,0,0,48,3,0,361474,677804,0,0,0,0,0,0,0
11,0,0,0,24,3,63582,63554,745509,0,0,0,0,0,0,0
4,0,0,0,22,2,17398,17388,0,0,0,0,0,0,0,0
2,0,0,0,3,1,0,115556,1444449,0,0,0,0,0,0,0
12,0,0,0,14,3,0,10977,41484,0,0,0,0,0,0,0
2,0,0,0,10,1,0,55745,914573,0,0,0,0,0,0,0
7,0,0,0,8,1,0,105284,1865343,0,0,0,0,0,0,0
7,0,0,0,23,3,76029,75866,1461556,0,0,0,0,0,0,0
10,3,0,0,31,2,94088,93905,89501,0,0,0,0,0,0,0
4,0,0,0,13,1,0,114770,2729610,0,0,0,0,0,0,0
12,1,0,0,44,2,0,322759,2651789,0,0,0,0,0,0,0
13,0,0,0,14,1,0,87879,2317377,0,0,0,0,0,0,0
12,0,0,0,19,2,72390,72392,1904841,0,0,0,0,0,0,0
4,4,4,0,90,1,30591,30531,1005576,2,1,0,1,0,0,0
10,2,0,0,44,1,0,61995,337745,0,0,0,0,0,0,0
4,6,1,0,67,1,0,69867,2116611,1,1,0,1,0,0,0
10,3,0,0,52,2,485,924,0,0,0,0,0,0,0,0
3,1,1,4,206,3,111973,111970,3063042,0,0,0,0,0,0,0
1,0,0,0,19,1,71938,71870,2262675,0,0,0,0,0,0,0
6,0,0,0,22,2,61362,61032,1337627,0,0,0,0,0,0,0
6,2,0,0,48,3,0,53571,1141387,1,1,0,1,0,0,0
13,0,0,0,10,1,0,41202,0,0,0,0,0,0,0,0
11,2,0,0,44,3,0,96429,982239,0,0,0,0,0,0,0
8,0,0,0,8,2,0,53938,1044956,0,0,0,0,0,0,0
2,0,0,0,26,2,90147,90727,897564,0,0,0,0,0,0,0
6,0,0,0,14,1,0,150246,1781009,0,0,0,0,0,0,0
11,0,0,0,21,2,51493,51392,144349,0,0,0,0,0,0,0
10,0,0,0,11,2,0,152616,2338250,0,0,0,0,0,0,0
5,0,0,0,29,1,114450,114317,1526586,0,0,0,0,0,0,0
6,2,1,1,99,2,0,17148,579121,3,1,0,1,0,0,0
6,0,0,0,11,3,0,96900,2545447,0,0,0,0,0,0,0
9,3,0,0,39,1,0,69130,1953414,0,0,0,0,0,0,0
9,0,0,0,8,1,0,40556,291316,0,0,0,0,0,0,0
12,0,0,0,9,2,0,54782,155904,0,0,0,0,0,0,0
6,0,0,0,24,2,119867,119566,1495366,0,0,0,0,0,0,0
5,0,0,0,13,2,0,51567,1054485,0,0,0,0,0,0,0
7,0,0,0,25,2,50060,49994,1063288,0,0,0,0,0,0,0
4,0,0,0,18,1,133067,133479,1825783,0,0,0,0,0,0,0
4,0,0,0,18,1,0,74874,2957306,0,0,0,0,0,0,0
5,0,0,0,20,2,51847,51874,882017,0,0,0,0,0,0,0
12,0,0,0,29,3,173961,174151,2730470,0,0,0,0,0,0,0
9,0,0,0,21,1,200332,200421,1835261,0,0,0,0,0,0,0
3,0,0,0,20,1,95679,95818,2864272,0,0,0,0,0,0,0
13,0,0,0,10,1,0,51221,445566,0,0,0,0,0,0,0
11,0,0,0,11,2,0,75004,194451,0,0,0,0,0,0,0
8,0,0,0,22,1,120713,120637,557569,0,0,0,0,0,0,0
2,0,0,0,15,2,0,178318,2725643,0,0,0,0,0,0,0
12,0,0,0,26,1,1424,57222,0,0,0,0,0,0,0,0
3,0,0,0,9,1,0,171739,2132659,0,0,0,0,0,0,0
7,5,1,0,73,2,0,51003,795491,0,0,0,0,0,0,0
2,0,0,0,19,3,137197,136973,981592,0,0,0,0,0,0,0
12,0,0,0,22,2,122700,122122,2110596,0,0,0,0,0,0,0
5,0,0,0,23,2,116358,115581,1392559,0,0,0,0,0,0,0
10,3,0,0,42,3,0,117419,1916418,0,0,0,0,0,0,0
8,0,0,0,9,1,0,112992,1482998,0,0,0,0,0,0,0
8,0,0,0,13,2,0,109326,1969655,0,0,0,0,0,0,0
11,0,0,0,23,2,34032,34188,96401,0,0,0,0,0,0,0
8,1,0,0,47,1,0,82083,2373425,0,0,0,0,0,0,0
10,1,0,0,36,1,0,93892,934134,0,0,0,0,0,0,0
12,0,0,0,7,3,0,156771,0,0,0,0,0,0,0,0
1,0,0,0,20,2,101896,100931,730308,0,0,0,0,0,0,0
3,2,2,3,166,2,36850,36796,1340875,2,2,1,1,0,0,0
10,0,0,0,19,1,0,83511,1520188,0,0,0,0,0,0,0
6,2,0,0,43,1,0,35286,100455,0,0,0,0,0,0,0
12,0,0,0,14,3,0,271714,2501662,0,0,0,0,0,0,0
1,0,0,0,11,1,0,94459,609835,0,0,0,0,0,0,0
4,0,0,0,2,1,0,38237,897895,0,0,0,0,0,0,0
8,4,0,0,35,2,0,106873,1937950,0,0,0,0,0,0,0
11,2,0,0,48,1,69398,68914,490427,0,0,0,0,0,0,0
1,0,0,0,9,1,0,95766,2202616,0,0,0,0,0,0,0
12,1,0,0,45,2,0,63972,914957,0,0,0,0,0,0,0
3,0,0,0,8,1,0,12248,78473,0,0,0,0,0,0,0
1,0,0,0,24,2,117988,118597,2834209,0,0,0,0,0,0,0
3,0,0,0,9,3,0,234970,3931747,0,0,0,0,0,0,0
1,10,1,1,97,1,0,66489,1646425,1,1,0,1,0,0,0
10,0,0,0,13,2,0,94402,91605,0,0,0,0,0,0,0
13,0,0,0,25,1,89785,89625,1293337,0,0,0,0,0,0,0
2,0,0,0,20,1,46648,46390,926483,0,0,0,0,0,0,0
7,2,0,0,31,2,61966,62058,1320940,0,0,0,0,0,0,0
7,2,0,0,31,2,220158,218967,2084410,0,0,0,0,0,0,0
1,0,0,0,8,1,0,34062,953205,0,0,0,0,0,0,0
8,2,0,0,35,3,0,80116,441782,0,0,0,0,0,0,0
9,1,0,0,41,2,0,127367,1387596,0,0,0,0,0,0,0
6,0,0,0,12,1,0,221913,3822502,0,0,0,0,0,0,0
1,0,0,0,18,2,87904,87369,1496637,0,0,0,0,0,0,0
1,0,0,0,25,5,28510,28559,483775,0,0,0,0,0,0,0
10,0,0,0,8,1,0,71532,993283,0,0,0,0,0,0,0
7,3,0,0,39,1,0,69609,1258209,2,2,1,1,0,0,0
8,4,0,0,42,3,0,208467,2814112,0,0,0,0,0,0,0
4,0,0,0,9,1,0,99748,1440231,0,0,0,0,0,0,0
9,2,0,0,37,1,0,22478,310962,0,0,0,0,0,0,0
10,0,0,0,8,1,0,140128,2180163,0,0,0,0,0,0,0
